股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260416],p_open,p_close,chg_pct,涨跌幅:前复权排名[20260416],p_high,p_low,竞价匹配价[20260416],竞价异动类型[20260416],竞价异动说明[20260416],集合竞价评级[20260416],竞价量[20260416],竞价金额[20260416],竞价未匹配量[20260416],竞价未匹配金额[20260416],开盘价:前复权[20260416],最高价:前复权[20260416],最低价:前复权[20260416],收盘价:前复权[20260416],振幅[20260416],成交量[20260416],market_code,code,date
002205.SZ,国统股份,13.38,0.4504504504504542,0.549,12.82,12.95,1.56862745,2016/5521,13.03,12.51,12.82,,,,7900,101278.0,200,2564.0,12.82,13.03,12.51,12.95,4.078431,2384140,33,002205,20260416
002291.SZ,遥望科技,6.7,0.7518796992481176,0.314,6.4,6.48,1.56739812,2019/5521,6.5,6.39,6.4,,,,55500,355200.0,2000,12800.0,6.4,6.5,6.39,6.48,1.724137,2.3652158E7,33,002291,20260416
002866.SZ,传艺科技,25.86,-1.560715645222688,0.042,23.63,23.99,1.56646909,2020/5521,24.49,23.18,23.63,竞价抢筹,单笔放量10%以上抢筹,看多,520700,12304141.0,62300,1472149.0,23.63,24.49,23.18,23.99,5.546147,3.9549475E7,33,002866,20260416
688077.SH,大地熊,30.26,-0.09904258831296661,0.272,29.45,29.83,1.56622404,2021/5521,29.98,29.22,29.45,,,,5383,158529.35,2782,81929.9,29.45,29.98,29.22,29.83,2.587674,1694992,17,688077,20260416
000948.SZ,南天信息,14.49,0.48543689320388544,0.13,15.36,15.58,1.56453716,2022/5521,15.65,15.35,15.36,,,,5600,86016.0,500,7680.0,15.36,15.65,15.35,15.58,1.955671,3599350,33,000948,20260416
300818.SZ,耐普矿机,33.05,-0.6612563871355754,0.723,34.81,35.1,1.5625,2023/5521,35.39,33.85,34.81,,,,18300,637023.0,-1000,-34810.0,34.81,35.39,33.85,35.1,4.456018,4422473,33,300818,20260416
603385.SH,惠达卫浴,6.76,0.5952380952380958,0.625,6.44,6.5,1.5625,2023/5521,6.53,6.37,6.44,涨停试盘,第1次涨停试盘,-,22700,146188.0,-14400,-92736.0,6.44,6.53,6.37,6.5,2.5,5998260,17,603385,20260416
688023.SH,安恒信息,44.69,-2.529989094874599,0.87,51.04,51.39,1.56126482,2025/5521,51.75,50.8,51.04,,,,9900,505296.0,-79,-4032.16,51.04,51.75,50.8,51.39,1.87747,2126093,17,688023,20260416
001314.SZ,亿道信息,50.72,1.2375249500997954,0.023,42.94,43.6,1.56068018,2027/5521,43.74,42.85,42.94,,,,2300,98762.0,-600,-25764.0,42.94,43.74,42.85,43.6,2.073142,1224900,33,001314,20260416
002856.SZ,*ST美芝,13.78,5.03048780487805,0.867,11.64,11.72,1.55979203,2029/5521,11.85,11.35,11.64,竞价砸盘,单笔放量10%以上砸盘,偏空,77000,896280.0,-3100,-36084.0,11.64,11.85,11.35,11.72,4.332755,4198020,33,002856,20260416
003010.SZ,若羽臣,31.02,0.42084817092910004,0.065,30.81,31.27,1.55894771,2030/5521,31.8,30.55,30.81,,,,8300,255723.0,-500,-15405.0,30.81,31.8,30.55,31.27,4.059759,8537782,33,003010,20260416
688061.SH,灿瑞科技,35.2,1.3532968615030407,0.746,32.4,32.66,1.55472637,2033/5521,32.8,32.06,32.4,,,,7800,252720.0,-1127,-36514.8,32.4,32.8,32.06,32.66,2.300995,829201,17,688061,20260416
000878.SZ,云南铜业,19.1,-1.6477857878475812,0.518,19.4,19.6,1.55440415,2034/5521,19.64,19.23,19.4,,,,300800,5835520.0,33400,647960.0,19.4,19.64,19.23,19.6,2.124352,4.4064474E7,33,000878,20260416
601636.SH,旗滨集团,6.33,-2.764976958525341,0.345,5.81,5.88,1.55440415,2034/5521,5.9,5.77,5.81,,,,85500,496755.0,15400,89474.0,5.81,5.9,5.77,5.88,2.24525,3.6310084E7,17,601636,20260416
301280.SZ,珠城科技,44.32,4.824976348155154,0.372,62,62.73,1.5541525,2036/5521,63.4,61.72,62.0,,,,9500,589000.0,9400,582800.0,44.14285714,45.14285714,43.94285714,44.66,2.719766,2094210,33,301280,20260416
603076.SH,乐惠国际,32.2,5.781865965834434,0.104,29,29.42,1.55333103,2039/5521,29.6,28.76,29.0,跌停试盘,第2次跌停试盘,-,33700,977300.0,-9700,-281300.0,29,29.6,28.76,29.42,2.899551,4210276,17,603076,20260416
002363.SZ,隆基机械,8.4,1.3268998793727529,1.553,8.5,8.5,1.55316607,2040/5521,8.54,8.35,8.5,,,,161500,1372750.0,2700,22950.0,8.5,8.54,8.35,8.5,2.270011,1.30449E7,33,002363,20260416
002193.SZ,如意集团,,,1.708,6.55,6.54,1.55279503,2041/5521,6.64,6.33,6.55,,,,69900,457845.0,-84300,-552165.0,6.55,6.64,6.33,6.54,4.813664,1.01861E7,33,002193,20260416
688358.SH,祥生医疗,31.36,2.0501138952163975,0.135,29.68,30.1,1.55195682,2042/5521,30.22,29.39,29.68,,,,1000,29680.0,-200,-5936.0,29.68,30.22,29.39,30.1,2.800269,960028,17,688358,20260416
301326.SZ,捷邦科技,183.97,6.341040462427745,0.509,160,161.66,1.551605,2043/5521,163.11,157,160.0,,,,5800,928000.0,-100,-16000.0,160,163.11,157,161.66,3.83818,1542654,33,301326,20260416
603297.SH,永新光学,114.76,0.719677022994565,0.33,109.39,110.72,1.5500321,2046/5521,111.11,108.32,109.39,跌停试盘,第1次跌停试盘,-,2800,306292.0,0,0.0,109.39,111.11,108.32,110.72,2.558928,1445176,17,603297,20260416
300525.SZ,博思软件,10.05,0.6006006006006056,0.484,10.38,10.49,1.54888674,2048/5521,10.53,10.32,10.38,,,,25400,263652.0,-7900,-82002.0,10.38,10.53,10.32,10.49,2.032913,1.2112608E7,33,300525,20260416
688737.SH,中自科技,29.25,-1.812688821752263,0.581,25.99,26.24,1.54798762,2050/5521,26.57,25.63,25.99,,,,3285,85377.15,-218,-5665.82,25.99,26.57,25.63,26.24,3.63777,1320622,17,688737,20260416
920526.BJ,凯华材料,23.51,4.628393413440155,0.64,18.86,19.03,1.547492,2052/5521,19.1,18.64,18.86,,,,600,11316.0,0,0.0,18.86,19.1,18.64,19.03,2.454642,601688,151,920526,20260416
300306.SZ,远方信息,12.65,1.2000000000000028,0.407,12.35,12.49,1.54471545,2055/5521,12.55,12.27,12.35,,,,5500,67925.0,800,9880.0,12.35,12.55,12.27,12.49,2.276422,2586982,33,300306,20260416
300829.SZ,金丹科技,17.39,-1.640271493212665,0.165,18.17,18.42,1.54355017,2056/5521,18.46,17.85,18.17,,,,14200,258014.0,-700,-12719.0,18.17,18.46,17.85,18.42,3.362734,5139197,33,300829,20260416
002228.SZ,合兴包装,3.9,1.0362694300518145,0.257,3.9,3.95,1.54241645,2057/5521,3.95,3.86,3.9,,,,85600,333840.0,-14300,-55770.0,3.9,3.95,3.86,3.95,2.313624,1.8568E7,33,002228,20260416
920575.BJ,康乐卫士,,,0.9,7.85,7.9,1.54241645,2057/5521,7.95,7.7,7.85,,,,14086,110575.1,-9860,-77401.0,7.85,7.95,7.7,7.9,3.213367,3628531,151,920575,20260416
000917.SZ,电广传媒,8.74,-1.4656144306651524,0.205,9.76,9.89,1.54004107,2062/5521,9.92,9.76,9.76,,,,169000,1649440.0,11000,107360.0,9.76,9.92,9.76,9.89,1.64271,3.1372445E7,33,000917,20260416
002369.SZ,卓翼科技,7.34,0.5479452054794526,0.559,7.19,7.26,1.53846154,2063/5521,7.33,7.12,7.19,,,,15200,109288.0,2200,15818.0,7.19,7.33,7.12,7.26,2.937062,1.0628059E7,33,002369,20260416
000833.SZ,粤桂股份,31.72,9.986130374479885,0.166,24.12,24.45,1.53654485,2066/5521,24.55,23.7,24.12,,,,189800,4577976.0,-3600,-86832.0,24.12,24.55,23.7,24.45,3.5299,3.261351E7,33,000833,20260416
603299.SH,苏盐井神,10.87,-1.2715712988192605,0.09,11.08,11.24,1.53568202,2068/5521,11.27,10.99,11.08,,,,20200,223816.0,-8500,-94180.0,11.08,11.27,10.99,11.24,2.529358,5465097,17,603299,20260416
002852.SZ,道道全,9.09,-1.4099783080260389,0.102,9.78,9.92,1.53531218,2069/5521,9.95,9.7,9.78,,,,3900,38142.0,-2600,-25428.0,9.66,9.83,9.58,9.8,2.558853,4586760,33,002852,20260416
002730.SZ,电光科技,33.66,5.94900849858356,0.146,27.4,27.78,1.53508772,2070/5521,28.15,27.18,27.4,,,,65700,1800180.0,13800,378120.0,27.4,28.15,27.18,27.78,3.545321,2.3602079E7,33,002730,20260416
300283.SZ,温州宏丰,12.45,2.3848684210526248,0.11,9.13,9.26,1.53508772,2070/5521,9.29,8.94,9.13,竞价抢筹,单笔放量10%以上抢筹,看多,268600,2452318.0,2800,25564.0,9.13,9.29,8.94,9.26,3.837719,3.2336022E7,33,300283,20260416
601933.SH,永辉超市,3.84,0.5235602094240842,0.256,3.92,3.97,1.53452685,2072/5521,3.98,3.91,3.92,大卖单试盘,大卖单试盘690万元,-,466400,1828288.0,11900,46648.0,3.92,3.98,3.91,3.97,1.790281,1.40138404E8,17,601933,20260416
000068.SZ,华控赛格,3.28,0.0,0.307,3.27,3.31,1.53374233,2073/5521,3.32,3.23,3.27,,,,16900,55263.0,-8600,-28122.0,3.27,3.32,3.23,3.31,2.760736,7975661,33,000068,20260416
300387.SZ,富邦科技,9.19,0.21810250817883942,0.236,8.5,8.61,1.53301887,2075/5521,8.65,8.4,8.5,,,,11600,98600.0,8400,71400.0,8.5,8.65,8.4,8.61,2.948113,7374974,33,300387,20260416
002968.SZ,新大正,12.32,2.666666666666669,0.34,11.79,11.93,1.53191489,2076/5521,12.01,11.63,11.79,跌停试盘,第1次跌停试盘,-,9400,110826.0,-300,-3537.0,11.79,12.01,11.63,11.93,3.234042,2392946,33,002968,20260416
002601.SZ,龙佰集团,16.91,-1.1111111111111185,0.17,17.66,17.9,1.53148043,2077/5521,17.99,17.63,17.66,,,,49000,865340.0,-700,-12362.0,17.66,17.99,17.63,17.9,2.041973,2.4668137E7,33,002601,20260416
603979.SH,金诚信,62.3,-0.843546076714947,0.988,63.37,63.71,1.52988048,2082/5521,64.1,62.87,63.37,,,,42900,2718573.0,700,44359.0,63.37,64.1,62.87,63.71,1.960159,7276691,17,603979,20260416
002133.SZ,广宇集团,3.47,2.058823529411773,0.306,3.28,3.32,1.52905199,2084/5521,3.34,3.22,3.28,,,,75800,248624.0,15000,49200.0,3.28,3.34,3.22,3.32,3.669724,1.9028E7,33,002133,20260416
002753.SZ,永东股份,7.41,0.2706359945872864,0.831,7.28,7.33,1.52354571,2085/5521,7.35,7.19,7.28,,,,14800,107744.0,-17600,-128128.0,7.28,7.35,7.19,7.33,2.216066,4814048,33,002753,20260416
000812.SZ,陕西金叶,4.1,0.24449877750610727,0.508,3.96,4.0,1.52284264,2086/5521,4.01,3.91,3.96,涨停试盘,第1次涨停试盘,-,50100,198396.0,-23600,-93456.0,3.96,4.01,3.91,4.0,2.538071,1.0716318E7,33,000812,20260416
688291.SH,金橙子,46.18,3.2185963343763917,0.071,42.12,42.73,1.5205512,2088/5521,43.49,41.51,42.12,,,,2800,117936.0,-6200,-261144.0,42.12,43.49,41.51,42.73,4.704205,2505104,17,688291,20260416
300032.SZ,金龙机电,5.23,-0.9469696969696936,0.169,5.93,6.01,1.52027027,2090/5521,6.02,5.77,5.93,,,,21000,124530.0,-52400,-310732.0,5.93,6.02,5.77,6.01,4.222972,4.19175E7,33,300032,20260416
603501.SH,豪威集团,98.3,-3.238507727138504,0.477,92.75,93.71,1.51662875,2094/5521,94.17,92.49,92.75,,,,127000,11779250.0,-1180,-109445.0,92.75,94.17,92.49,93.71,1.819954,1.6645001E7,17,603501,20260416
603390.SH,通达电气,13.35,-1.9823788546255476,0.59,11.94,12.05,1.51642797,2095/5521,12.05,11.82,11.94,,,,13100,156414.0,1600,19104.0,11.94,12.05,11.82,12.05,1.937657,3601192,17,603390,20260416
300450.SZ,先导智能,55.22,-1.057158215373595,1.154,53.47,53.66,1.51343171,2097/5521,54.38,52.87,53.47,竞价抢筹,单笔放量10%以上抢筹,看多,262971,14061059.0,2329,124531.63,53.47,54.38,52.87,53.66,2.856602,5.1839689E7,33,300450,20260416
002886.SZ,沃特股份,22.53,3.1593406593406654,0.092,21.86,22.17,1.51098901,2098/5521,22.22,21.73,21.86,,,,19400,424084.0,1900,41534.0,21.86,22.22,21.73,22.17,2.243589,4527955,33,002886,20260416
920152.BJ,昆工科技,13.8,-3.6312849162011145,1.051,15.39,15.46,1.51017728,2099/5521,15.54,15.15,15.39,,,,2581,39721.59,-81,-1246.59,15.39,15.54,15.15,15.46,2.560735,1079147,151,920152,20260416
002039.SZ,黔源电力,20.28,-1.4098201263976624,0.292,20.6,20.85,1.50925024,2102/5521,21.09,20.36,20.6,,,,111800,2303080.0,-2400,-49440.0,20.6,21.09,20.36,20.85,3.55404,1.1548491E7,33,002039,20260416
300155.SZ,安居宝,5.0,0.8064516129032265,0.216,4.65,4.71,1.50862069,2103/5521,4.72,4.61,4.65,,,,33900,157635.0,-2700,-12555.0,4.65,4.72,4.61,4.71,2.370689,7817900,33,300155,20260416
000708.SZ,中信特钢,15.25,-1.4857881136950932,0.121,16.61,16.84,1.50693189,2105/5521,16.86,16.54,16.61,,,,20700,343827.0,-6200,-102982.0,16.61,16.86,16.54,16.84,1.928872,8121200,33,000708,20260416
920077.BJ,吉林碳谷,18.09,-3.1584582441113485,0.637,17.37,17.52,1.50637312,2106/5521,17.54,17.17,17.37,,,,27652,480315.24,-4484,-77887.08,17.37,17.54,17.17,17.52,2.143684,6471578,151,920077,20260416
600611.SH,大众交通,4.53,-3.4115138592750562,0.43,4.67,4.72,1.50537634,2108/5521,4.73,4.63,4.67,,,,50600,236302.0,-1100,-5137.0,4.67,4.73,4.63,4.72,2.150537,1.8004127E7,17,600611,20260416
300844.SZ,山水比德,35.14,0.9480034472852579,0.354,34.04,34.43,1.50353774,2110/5521,34.6,33.4,34.04,,,,1500,51060.0,-200,-6808.0,34.04,34.6,33.4,34.43,3.537735,892700,33,300844,20260416
300678.SZ,中科信息,28.52,0.7773851590105967,0.105,28.68,29.08,1.5008726,2113/5521,29.19,28.6,28.68,,,,9900,283932.0,100,2868.0,28.68,29.19,28.6,29.08,2.059336,5014150,33,300678,20260416
300346.SZ,南大光电,51.52,1.457266640409614,0.148,47.4,48.04,1.50010564,2115/5521,48.24,47,47.4,大卖单试盘,大卖单试盘995万元,-,74500,3531300.0,-17360,-822864.0,47.4,48.24,47,48.04,2.619902,2.3310655E7,33,300346,20260416
000670.SZ,盈方微,7.57,2.297297297297296,0.75,8.06,8.12,1.5,2116/5521,8.14,7.88,8.06,,,,306000,2466360.0,-29800,-240188.0,8.06,8.14,7.88,8.12,3.25,4.718263E7,33,000670,20260416
300786.SZ,国林科技,16.38,2.2471910112359517,0.613,14.77,14.9,1.4986376,2118/5521,14.95,14.61,14.77,,,,2500,36925.0,-2900,-42833.0,14.77,14.95,14.61,14.9,2.316076,3476500,33,300786,20260416
300842.SZ,帝科股份,90.89,0.8992007104795763,0.036,84.26,85.49,1.49590407,2121/5521,86.66,82.82,84.26,,,,11100,935286.0,1100,92686.0,84.26,86.66,82.82,85.49,4.558945,5061172,33,300842,20260416
002889.SZ,东方嘉盛,13.13,-0.6807866868381229,0.15,13.39,13.57,1.49588631,2122/5521,13.79,13.32,13.39,,,,6000,80340.0,100,1339.0,13.39,13.79,13.32,13.57,3.515332,2301540,33,002889,20260416
002732.SZ,燕塘乳业,16.42,-0.4244996967859111,0.062,16.06,16.29,1.4953271,2123/5521,16.35,15.91,16.06,,,,6600,105996.0,-1400,-22484.0,16.06,16.35,15.91,16.29,2.741433,1515891,33,002732,20260416
000599.SZ,青岛双星,5.96,3.4722222222222254,0.373,5.38,5.44,1.49253731,2125/5521,5.46,5.35,5.38,,,,44600,239948.0,-7500,-40350.0,5.38,5.46,5.35,5.44,2.052238,1.12861E7,33,000599,20260416
300616.SZ,尚品宅配,13.61,-3.3380681818181865,0.663,12.14,12.24,1.49253731,2125/5521,12.34,12.02,12.14,,,,4400,53416.0,-1200,-14568.0,12.14,12.34,12.02,12.24,2.653399,2411300,33,300616,20260416
600801.SH,华新建材,21.51,-4.527296937416775,0.088,22.82,23.14,1.49122807,2127/5521,23.25,22.58,22.82,,,,22100,504322.0,27300,622986.0,22.82,23.25,22.58,23.14,2.938596,9066393,17,600801,20260416
600360.SH,*ST华微,10.18,3.2454361054766765,0.107,9.4,9.53,1.49094782,2128/5521,9.54,9.39,9.4,,,,45900,431460.0,31200,293280.0,9.4,9.54,9.39,9.53,1.597444,1.1826417E7,22,600360,20260416
002309.SZ,中利集团,4.29,-4.878048780487799,1.241,4.08,4.09,1.48883375,2132/5521,4.15,3.96,4.08,竞价抢筹,单笔放量10%以上抢筹,看多,3126800,12757344.0,-29000,-118320.0,4.08,4.15,3.96,4.09,4.71464,3.39027085E8,33,002309,20260416
000615.SZ,*ST美谷,3.33,-0.892857142857137,0.298,3.37,3.41,1.48809524,2134/5521,3.49,3.34,3.37,,,,6500,21905.0,-33000,-111210.0,3.37,3.49,3.34,3.41,4.464285,1.0578193E7,33,000615,20260416
300161.SZ,华中数控,32.48,4.909560723514199,0.283,28.35,28.69,1.48567386,2136/5521,28.74,28.15,28.35,,,,2500,70875.0,300,8505.0,28.35,28.74,28.15,28.69,2.087018,2053600,33,300161,20260416
002050.SZ,三花智控,46.92,4.685408299866134,3.081,46.5,45.78,1.48525826,2137/5521,46.66,45.41,46.5,竞价抢筹,单笔放量10%以上抢筹,看多,2393350,111290775.0,78450,3647925.0,46.5,46.66,45.41,45.78,2.771004,9.2492317E7,33,002050,20260416
002657.SZ,中科金财,20.75,2.8755577590480823,0.27,22.28,22.55,1.48514851,2138/5521,22.58,22.2,22.28,,,,15500,345340.0,1200,26736.0,22.28,22.58,22.2,22.55,1.710171,7543767,33,002657,20260416
300457.SZ,赢合科技,28.99,0.520110957004156,0.761,27.82,28.02,1.48496921,2139/5521,28.42,27.62,27.82,,,,65100,1811082.0,-300,-8346.0,27.82,28.42,27.62,28.02,2.8975,1.52557E7,33,300457,20260416
300143.SZ,盈康生命,11.25,-0.08880994671403009,0.329,12.19,12.33,1.48148148,2143/5521,12.39,12.06,12.19,,,,78800,960572.0,15700,191383.0,12.19,12.39,12.06,12.33,2.716049,1.3253295E7,33,300143,20260416
688219.SH,会通股份,11.26,3.6832412523020293,0.093,10.82,10.97,1.48011101,2144/5521,10.98,10.79,10.82,,,,18305,198060.1,861,9316.02,10.82,10.98,10.79,10.97,1.757631,4692860,17,688219,20260416
000987.SZ,越秀资本,9.0,-3.2258064516129106,0.683,8.85,8.92,1.47895336,2145/5521,8.96,8.78,8.85,大卖单试盘,大卖单试盘1012万元,-,403600,3571860.0,-32511,-287722.35,8.85,8.96,8.78,8.92,2.047781,5.1803232E7,33,000987,20260416
603528.SH,多伦科技,7.72,-4.9261083743842295,0.123,8.13,8.24,1.47783251,2146/5521,8.25,8.1,8.13,,,,5300,43089.0,-300,-2439.0,8.13,8.25,8.1,8.24,1.84729,6379200,17,603528,20260416
300582.SZ,英飞特,15.06,-3.2133676092544987,0.311,12.91,13.06,1.47630148,2147/5521,13.08,12.76,12.91,跌停试盘,第2次跌停试盘,-,31300,404083.0,5600,72296.0,12.91,13.08,12.76,13.06,2.486402,7018545,33,300582,20260416
603818.SH,曲美家居,3.7,4.8158640226628995,0.295,3.4,3.44,1.47492625,2150/5521,3.46,3.36,3.4,急速上涨,一分钟涨幅大于3%,-,148900,506260.0,-3200,-10880.0,3.4,3.46,3.36,3.44,2.949852,1.07825E7,17,603818,20260416
301215.SZ,中汽股份,6.25,0.16025641025640683,0.818,6.16,6.2,1.47299509,2152/5521,6.21,6.11,6.16,,,,26700,164472.0,9500,58520.0,6.16,6.21,6.11,6.2,1.636661,8689445,33,301215,20260416
600736.SH,苏州高新,8.15,-2.9761904761904763,0.164,6.12,6.2,1.47299509,2152/5521,6.22,6.06,6.12,,,,28000,171360.0,-1000,-6120.0,6.12,6.22,6.06,6.2,2.618657,1.2425617E7,17,600736,20260416
600609.SH,金杯汽车,4.02,0.49999999999998934,0.245,4.09,4.14,1.47058824,2156/5521,4.18,4.08,4.09,,,,30700,125563.0,-7800,-31902.0,4.09,4.18,4.08,4.14,2.45098,1.4214811E7,17,600609,20260416
603305.SH,旭升集团,15.41,1.8506278916060763,1.604,15.2,15.18,1.47058824,2156/5521,15.41,15.07,15.2,,,,189000,2872800.0,57500,874000.0,15.2,15.41,15.07,15.18,2.272727,2.5357206E7,17,603305,20260416
300348.SZ,长亮科技,11.81,-1.4190317195325537,0.514,13.69,13.82,1.46842878,2158/5521,13.85,13.61,13.69,,,,84900,1162281.0,-6400,-87616.0,13.69,13.85,13.61,13.82,1.762114,1.9946565E7,33,300348,20260416
002130.SZ,沃尔核材,22.74,-0.6986899563318784,0.079,25.22,25.57,1.46825397,2159/5521,25.58,25.22,25.22,,,,91900,2317718.0,16800,423696.0,25.22,25.58,25.22,25.57,1.428571,3.8510891E7,33,002130,20260416
002662.SZ,峰璟股份,3.93,-3.6764705882352917,0.978,4.13,4.15,1.46699267,2160/5521,4.18,4.11,4.13,,,,169200,698796.0,7300,30149.0,4.13,4.18,4.11,4.15,1.711491,1.960379E7,33,002662,20260416
301032.SZ,新柴股份,12.95,-0.9938837920489356,0.386,13.02,13.16,1.46491904,2162/5521,13.18,12.86,13.02,,,,5000,65100.0,-200,-2604.0,13.02,13.18,12.86,13.16,2.467232,3368500,33,301032,20260416
688448.SH,磁谷科技,63.51,0.2683928007578064,1.612,61.78,61.69,1.46381579,2165/5521,63.8,61.09,61.78,,,,4717,291416.26,-1375,-84947.5,61.78,63.8,61.09,61.69,4.457236,1715049,17,688448,20260416
002664.SZ,信质集团,20.12,1.4112903225806508,1.085,21.42,21.5,1.46295422,2166/5521,21.75,21.2,21.42,,,,32700,700434.0,-2600,-55692.0,21.42,21.75,21.2,21.5,2.595563,6072300,33,002664,20260416
603596.SH,伯特利,45.88,-0.5635023840485436,2.096,46.76,46.47,1.4628821,2167/5521,47.1,46.25,46.76,大卖单试盘,大卖单试盘611万元,-,157300,7355348.0,2100,98196.0,46.76,47.1,46.25,46.47,1.855895,1.1042207E7,17,603596,20260416
920837.BJ,华原股份,13.12,-0.15220700152208028,1.056,12.44,12.49,1.46222583,2168/5521,12.53,12.22,12.44,,,,1000,12440.0,-700,-8708.0,12.44,12.53,12.22,12.49,2.518277,623623,151,920837,20260416
002356.SZ,赫美集团,3.3,-0.3021148036253846,0.292,3.43,3.47,1.4619883,2169/5521,3.47,3.39,3.43,,,,63600,218148.0,10000,34300.0,3.43,3.47,3.39,3.47,2.339181,2.49212E7,33,002356,20260416
002777.SZ,久远银海,15.73,-0.6944444444444409,0.183,16.45,16.66,1.46163216,2171/5521,16.72,16.42,16.45,,,,19800,325710.0,2800,46060.0,16.45,16.72,16.42,16.66,1.82704,5519207,33,002777,20260416
301110.SZ,青木科技,67.28,-1.8096906012842893,0.614,60.59,61.1,1.46130854,2172/5521,61.36,60.28,60.59,,,,9200,557428.0,-2800,-169652.0,60.59,61.36,60.28,61.1,1.793424,2264665,33,301110,20260416
603239.SH,浙江仙通,23.81,-1.3261500207210952,0.499,24.15,24.38,1.45651269,2176/5521,24.46,24.01,24.15,,,,18600,449190.0,-3800,-91770.0,24.15,24.46,24.01,24.38,1.872659,4186100,17,603239,20260416
000553.SZ,安道麦A,6.82,10.000000000000002,0.323,6.22,6.29,1.4516129,2178/5521,6.35,6.16,6.22,,,,67700,421094.0,3200,19904.0,6.22,6.35,6.16,6.29,3.064516,9892023,33,000553,20260416
002362.SZ,汉王科技,18.52,1.535087719298252,0.699,18.73,18.87,1.4516129,2178/5521,18.92,18.6,18.73,,,,5500,103015.0,-400,-7492.0,18.73,18.92,18.6,18.87,1.72043,2668387,33,002362,20260416
688347.SH,华虹公司,141.0,6.688861985472157,0.178,123.56,125.13,1.4512729,2180/5521,127.53,122.3,123.56,竞价抢筹,单笔放量10%以上抢筹,看多,149936,18526092.0,-1618,-199920.08,123.56,127.53,122.3,125.13,4.240311,1.4287969E7,17,688347,20260416
603286.SH,日盈电子,64.52,6.57416584076643,1.939,62.56,62.26,1.45021998,2181/5521,63.5,60.48,62.56,,,,7200,450432.0,2800,175168.0,62.56,63.5,60.48,62.26,4.920971,3166716,17,603286,20260416
300941.SZ,创识科技,17.76,0.0,0.6,20.12,20.29,1.45,2182/5521,20.35,20,20.12,,,,2300,46276.0,1400,28168.0,20.12,20.35,20,20.29,1.75,2463900,33,300941,20260416
300926.SZ,博俊科技,22.77,-0.13157894736842604,0.901,25.75,25.89,1.44984326,2183/5521,26.12,25.43,25.75,,,,20100,517575.0,-900,-23175.0,25.75,26.12,25.43,25.89,2.703761,5527203,33,300926,20260416
688101.SH,三达膜,21.92,-0.09115770282588684,1.207,16.77,16.81,1.44840072,2187/5521,16.89,16.55,16.77,,,,1571,26345.67,-32,-536.64,16.77,16.89,16.55,16.81,2.051901,1367299,17,688101,20260416
002273.SZ,水晶光电,33.0,-0.990099009900985,0.827,29.27,29.45,1.44677919,2188/5521,29.83,28.26,29.27,,,,1085600,31775512.0,16900,494663.0,29.27,29.83,28.26,29.45,5.408198,8.6095224E7,33,002273,20260416
600686.SH,金龙汽车,15.54,-5.243902439024387,0.188,15.95,16.15,1.44472362,2189/5521,16.27,15.8,15.95,大卖单试盘,大卖单试盘920万元,-,30000,478500.0,1300,20735.0,15.95,16.27,15.8,16.15,2.952261,2.04894E7,17,600686,20260416
920415.BJ,恒拓开源,12.33,1.8166804293971979,0.642,12.54,12.64,1.44462279,2190/5521,12.82,12.47,12.54,,,,2600,32604.0,100,1254.0,12.54,12.82,12.47,12.64,2.808988,1820247,151,920415,20260416
300610.SZ,晨化股份,12.34,-0.32310177705978127,0.679,11.87,11.96,1.44189992,2191/5521,12.01,11.64,11.87,,,,4700,55789.0,-2600,-30862.0,11.87,12.01,11.64,11.96,3.138252,3563800,33,300610,20260416
600438.SH,通威股份,17.37,0.2308136180034778,0.865,17.49,17.59,1.44175317,2192/5521,17.98,17.42,17.49,,,,267311,4675269.4,66689,1166390.61,17.49,17.98,17.42,17.59,3.229527,6.6446662E7,17,600438,20260416
000503.SZ,国新健康,7.91,2.1963824289405673,0.262,7.65,7.74,1.44167759,2193/5521,7.76,7.62,7.65,跌停试盘,第1次跌停试盘,-,41500,317475.0,1000,7650.0,7.65,7.76,7.62,7.74,1.834862,8897755,33,000503,20260416
000676.SZ,智度股份,7.38,0.1356852103120731,0.393,7.66,7.74,1.44167759,2193/5521,7.76,7.63,7.66,,,,46900,359254.0,6900,52854.0,7.66,7.76,7.63,7.74,1.7038,1.6053006E7,33,000676,20260416
688559.SH,海目星,58.61,-2.883181441590724,0.973,56.04,56.3,1.44144144,2196/5521,56.92,55.61,56.04,,,,12409,695400.36,-584,-32727.36,56.04,56.92,55.61,56.3,2.36036,5025248,17,688559,20260416
300403.SZ,汉宇集团,10.9,1.019462465245609,0.254,11.83,11.97,1.44067797,2197/5521,12,11.83,11.83,,,,8300,98189.0,23900,282737.0,11.83,12,11.83,11.97,1.440677,7179358,33,300403,20260416
300272.SZ,开能健康,7.49,-3.1047865459249704,0.24,8.35,8.45,1.44057623,2198/5521,8.47,8.25,8.35,,,,91900,767365.0,-5600,-46760.0,8.35,8.47,8.25,8.45,2.641056,2.7744341E7,33,300272,20260416
